"i","j","value"
226,40,5.4167943772325264
227,40,5.421793163477405
228,40,5.4267919497222836
229,40,5.431790735967164
230,40,5.4367895222120426
231,40,5.4417883084569221
232,40,5.4467870947018016
233,40,5.4517858809466802
234,40,5.4567846671915587
235,40,5.4617834534364382
236,40,5.4667822396813177
237,40,5.4717810259261963
238,40,5.4767798121710758
239,40,0
240,40,0
241,40,0
242,40,0
243,40,0
244,40,0
245,40,0
246,40,0
247,40,0
248,40,0
249,40,0
250,40,0
251,40,0
252,40,0
253,40,0
1,41,4.2920674721347254
2,41,4.2970662583796049
3,41,4.3020650446244835
4,41,4.307063830869363
5,41,4.3120626171142415
6,41,4.317061403359121
7,41,4.3220601896040005
8,41,4.3270589758488791
9,41,4.3320577620937586
10,41,4.3370565483386372
11,41,4.3420553345835167
12,41,4.3470541208283962
13,41,4.3520529070732747
14,41,4.3570516933181542
15,41,4.3620504795630328
16,41,4.3670492658079123
17,41,4.3720480520527918
18,41,4.3770468382976704
19,41,4.3820456245425499
20,41,4.3870444107874285
21,41,4.3920431970323079
22,41,4.3970419832771865
23,41,4.402040769522066
24,41,4.4070395557669455
25,41,4.4120383420118241
26,41,4.4170371282567036
27,41,4.4220359145015822
28,41,4.4270347007464617
29,41,4.4320334869913411
30,41,4.4370322732362197
31,41,4.4420310594810992
32,41,4.4470298457259778
33,41,4.4520286319708573
34,41,4.4570274182157359
35,41,4.4620262044606154
36,41,4.4670249907054949
37,41,4.4720237769503735
38,41,4.4770225631952529
39,41,4.4820213494401315
40,41,4.487020135685011
41,41,4.4920189219298896
42,41,4.4970177081747691
43,41,4.5020164944196486
44,41,4.5070152806645272
45,41,4.5120140669094067
46,41,4.5170128531542852
47,41,4.5220116393991647
48,41,4.5270104256440442
49,41,4.5320092118889228
50,41,4.5370079981338023
51,41,4.5420067843786809
52,41,4.5470055706235604
53,41,4.552004356868439
54,41,4.5570031431133184
55,41,4.5620019293581979
56,41,4.5670007156030765
57,41,4.571999501847956
58,41,4.5769982880928346
59,41,4.5819970743377141
60,41,4.5869958605825936
61,41,4.5919946468274722
62,41,4.5969934330723516
63,41,4.6019922193172302
64,41,4.6069910055621097
65,41,4.6119897918069883
66,41,4.6169885780518678
67,41,4.6219873642967473
68,41,4.6269861505416259
69,41,4.6319849367865054
70,41,4.6369837230313848
71,41,4.6419825092762634
72,41,4.646981295521142
73,41,4.6519800817660215
74,41,4.656978868010901
75,41,4.6619776542557796
76,41,4.6669764405006591
77,41,4.6719752267455386
78,41,4.6769740129904172
79,41,4.6819727992352957
80,41,4.6869715854801752
81,41,4.6919703717250547
82,41,4.6969691579699333
83,41,4.7019679442148128
84,41,4.7069667304596923
85,41,4.7119655167045709
86,41,4.7169643029494495
87,41,4.7219630891943298
88,41,4.7269618754392084
89,41,4.731960661684087
90,41,4.7369594479289674
91,41,4.741958234173846
92,41,4.7469570204187246
93,41,4.7519558066636032
94,41,4.7569545929084835
95,41,4.7619533791533621
96,41,4.7669521653982407
97,41,4.7719509516431211
98,41,4.7769497378879997
99,41,4.7819485241328783
100,41,4.7869473103777569
101,41,4.7919460966226373
102,41,4.7969448828675159
103,41,4.8019436691123945
104,41,4.8069424553572748
105,41,4.8119412416021534
106,41,4.816940027847032
107,41,4.8219388140919124
108,41,4.826937600336791
109,41,4.8319363865816696
110,41,4.8369351728265482
111,41,4.8419339590714285
112,41,4.8469327453163071
113,41,4.8519315315611857
114,41,4.8569303178060661
115,41,4.8619291040509447
116,41,4.8669278902958233
117,41,4.8719266765407028
118,41,4.8769254627855823
119,41,4.8819242490304608
120,41,4.8869230352753394
121,41,4.8919218215202198
122,41,4.8969206077650984
123,41,4.901919394009977
124,41,4.9069181802548565
125,41,4.911916966499736
126,41,4.9169157527446146
127,41,4.9219145389894932
128,41,4.9269133252343735
129,41,4.9319121114792521
130,41,4.9369108977241307
131,41,4.9419096839690102
132,41,4.9469084702138897
133,41,4.9519072564587683
134,41,4.9569060427036478
135,41,4.9619048289485272
136,41,4.9669036151934058
137,41,4.9719024014382853
138,41,4.9769011876831639
139,41,4.9818999739280434
140,41,4.986898760172922
141,41,4.9918975464178015
142,41,4.996896332662681
143,41,5.0018951189075596
144,41,5.006893905152439
145,41,5.0118926913973176
146,41,5.0168914776421971
147,41,5.0218902638870757
148,41,5.0268890501319552
149,41,5.0318878363768347
150,41,5.0368866226217133
151,41,5.0418854088665928
152,41,5.0468841951114713
153,41,5.0518829813563508
154,41,5.0568817676012303
155,41,5.0618805538461089
156,41,5.0668793400909884
157,41,5.0718781263358679
158,41,5.0768769125807465
159,41,5.0818756988256251
160,41,5.0868744850705045
161,41,5.091873271315384
162,41,5.0968720575602626
163,41,5.1018708438051421
164,41,5.1068696300500216
165,41,5.1118684162949002
166,41,5.1168672025397788
167,41,5.1218659887846583
168,41,5.1268647750295377
169,41,5.1318635612744163
170,41,5.1368623475192958
171,41,5.1418611337641753
172,41,5.1468599200090539
173,41,5.1518587062539325
174,41,5.156857492498812
175,41,5.1618562787436915
176,41,5.1668550649885701
177,41,5.1718538512334495
178,41,5.176852637478329
179,41,5.1818514237232076
180,41,5.1868502099680871
181,41,5.1918489962129666
182,41,5.1968477824578452
183,41,5.2018465687027238
184,41,5.2068453549476041
185,41,5.2118441411924827
186,41,5.2168429274373613
187,41,5.2218417136822408
188,41,5.2268404999271203
189,41,5.2318392861719989
190,41,5.2368380724168775
191,41,5.2418368586617579
192,41,5.2468356449066365
193,41,5.251834431151515
194,41,5.2568332173963945
195,41,5.261832003641274
196,41,5.2668307898861526
197,41,5.2718295761310312
198,41,5.2768283623759116
199,41,5.2818271486207902
200,41,5.2868259348656688
201,41,5.2918247211105491
202,41,5.2968235073554277
203,41,5.3018222936003063
204,41,5.3068210798451867
205,41,5.3118198660900653
206,41,5.3168186523349439
207,41,5.3218174385798225
208,41,5.3268162248247029
209,41,5.3318150110695814
210,41,5.33681379731446
211,41,5.3418125835593404
212,41,5.346811369804219
213,41,5.3518101560490976
214,41,5.3568089422939762
215,41,5.3618077285388566
216,41,5.3668065147837352
217,41,5.3718053010286138
218,41,5.3768040872734941
219,41,5.3818028735183727
220,41,5.3868016597632513
221,41,5.3918004460081299
222,41,5.3967992322530103
223,41,5.4017980184978889
224,41,5.4067968047427675
225,41,5.4117955909876478
226,41,5.4167943772325264
227,41,5.421793163477405
228,41,5.4267919497222836
229,41,5.431790735967164
230,41,5.4367895222120426
231,41,5.4417883084569221
232,41,5.4467870947018016
233,41,5.4517858809466802
234,41,5.4567846671915587
235,41,5.4617834534364382
236,41,5.4667822396813177
237,41,5.4717810259261963
238,41,5.4767798121710758
239,41,0
240,41,0
241,41,0
242,41,0
243,41,0
244,41,0
245,41,0
246,41,0
247,41,0
248,41,0
249,41,0
250,41,0
251,41,0
252,41,0
253,41,0
1,42,4.2920674721347254
2,42,4.2970662583796049
3,42,4.3020650446244835
4,42,4.307063830869363
5,42,4.3120626171142415
6,42,4.317061403359121
7,42,4.3220601896040005
8,42,4.3270589758488791
9,42,4.3320577620937586
10,42,4.3370565483386372
11,42,4.3420553345835167
12,42,4.3470541208283962
13,42,4.3520529070732747
14,42,4.3570516933181542
15,42,4.3620504795630328
16,42,4.3670492658079123
17,42,4.3720480520527918
18,42,4.3770468382976704
19,42,4.3820456245425499
20,42,4.3870444107874285
21,42,4.3920431970323079
22,42,4.3970419832771865
23,42,4.402040769522066
24,42,4.4070395557669455
25,42,4.4120383420118241
26,42,4.4170371282567036
27,42,4.4220359145015822
28,42,4.4270347007464617
29,42,4.4320334869913411
30,42,4.4370322732362197
31,42,4.4420310594810992
32,42,4.4470298457259778
33,42,4.4520286319708573
34,42,4.4570274182157359
35,42,4.4620262044606154
36,42,4.4670249907054949
37,42,4.4720237769503735
38,42,4.4770225631952529
39,42,4.4820213494401315
40,42,4.487020135685011
41,42,4.4920189219298896
42,42,4.4970177081747691
43,42,4.5020164944196486
44,42,4.5070152806645272
45,42,4.5120140669094067
46,42,4.5170128531542852
47,42,4.5220116393991647
48,42,4.5270104256440442
49,42,4.5320092118889228
50,42,4.5370079981338023
51,42,4.5420067843786809
52,42,4.5470055706235604
53,42,4.552004356868439
54,42,4.5570031431133184
55,42,4.5620019293581979
56,42,4.5670007156030765
57,42,4.571999501847956
58,42,4.5769982880928346
59,42,4.5819970743377141
60,42,4.5869958605825936
61,42,4.5919946468274722
62,42,4.5969934330723516
63,42,4.6019922193172302
64,42,4.6069910055621097
65,42,4.6119897918069883
66,42,4.6169885780518678
67,42,4.6219873642967473
68,42,4.6269861505416259
69,42,4.6319849367865054
70,42,4.6369837230313848
71,42,4.6419825092762634
72,42,4.646981295521142
73,42,4.6519800817660215
74,42,4.656978868010901
75,42,4.6619776542557796
76,42,4.6669764405006591
77,42,4.6719752267455386
78,42,4.6769740129904172
79,42,4.6819727992352957
80,42,4.6869715854801752
81,42,4.6919703717250547
82,42,4.6969691579699333
83,42,4.7019679442148128
84,42,4.7069667304596923
85,42,4.7119655167045709
86,42,4.7169643029494495
87,42,4.7219630891943298
88,42,4.7269618754392084
89,42,4.731960661684087
90,42,4.7369594479289674
91,42,4.741958234173846
92,42,4.7469570204187246
93,42,4.7519558066636032
94,42,4.7569545929084835
95,42,4.7619533791533621
96,42,4.7669521653982407
97,42,4.7719509516431211
98,42,4.7769497378879997
99,42,4.7819485241328783
100,42,4.7869473103777569
101,42,4.7919460966226373
102,42,4.7969448828675159
103,42,4.8019436691123945
104,42,4.8069424553572748
105,42,4.8119412416021534
106,42,4.816940027847032
107,42,4.8219388140919124
108,42,4.826937600336791
109,42,4.8319363865816696
110,42,4.8369351728265482
111,42,4.8419339590714285
112,42,4.8469327453163071
113,42,4.8519315315611857
114,42,4.8569303178060661
115,42,4.8619291040509447
116,42,4.8669278902958233
117,42,4.8719266765407028
118,42,4.8769254627855823
119,42,4.8819242490304608
120,42,4.8869230352753394
121,42,4.8919218215202198
122,42,4.8969206077650984
123,42,4.901919394009977
124,42,4.9069181802548565
125,42,4.911916966499736
126,42,4.9169157527446146
127,42,4.9219145389894932
128,42,4.9269133252343735
129,42,4.9319121114792521
130,42,4.9369108977241307
131,42,4.9419096839690102
132,42,4.9469084702138897
133,42,4.9519072564587683
134,42,4.9569060427036478
135,42,4.9619048289485272
136,42,4.9669036151934058
137,42,4.9719024014382853
138,42,4.9769011876831639
139,42,4.9818999739280434
140,42,4.986898760172922
141,42,4.9918975464178015
142,42,4.996896332662681
143,42,5.0018951189075596
144,42,5.006893905152439
145,42,5.0118926913973176
146,42,5.0168914776421971
147,42,5.0218902638870757
148,42,5.0268890501319552
149,42,5.0318878363768347
150,42,5.0368866226217133
151,42,5.0418854088665928
152,42,5.0468841951114713
153,42,5.0518829813563508
154,42,5.0568817676012303
155,42,5.0618805538461089
156,42,5.0668793400909884
157,42,5.0718781263358679
158,42,5.0768769125807465
159,42,5.0818756988256251
160,42,5.0868744850705045
161,42,5.091873271315384
162,42,5.0968720575602626
163,42,5.1018708438051421
164,42,5.1068696300500216
165,42,5.1118684162949002
166,42,5.1168672025397788
167,42,5.1218659887846583
168,42,5.1268647750295377
169,42,5.1318635612744163
170,42,5.1368623475192958
171,42,5.1418611337641753
172,42,5.1468599200090539
173,42,5.1518587062539325
174,42,5.156857492498812
175,42,5.1618562787436915
176,42,5.1668550649885701
177,42,5.1718538512334495
178,42,5.176852637478329
179,42,5.1818514237232076
180,42,5.1868502099680871
181,42,5.1918489962129666
182,42,5.1968477824578452
183,42,5.2018465687027238
184,42,5.2068453549476041
185,42,5.2118441411924827
186,42,5.2168429274373613
187,42,5.2218417136822408
188,42,5.2268404999271203
189,42,5.2318392861719989
190,42,5.2368380724168775
191,42,5.2418368586617579
192,42,5.2468356449066365
193,42,5.251834431151515
194,42,5.2568332173963945
195,42,5.261832003641274
196,42,5.2668307898861526
197,42,5.2718295761310312
198,42,5.2768283623759116
199,42,5.2818271486207902
200,42,5.2868259348656688
201,42,5.2918247211105491
202,42,5.2968235073554277
203,42,5.3018222936003063
204,42,5.3068210798451867
205,42,5.3118198660900653
206,42,5.3168186523349439
207,42,5.3218174385798225
208,42,5.3268162248247029
209,42,5.3318150110695814
210,42,5.33681379731446
211,42,5.3418125835593404
212,42,5.346811369804219
213,42,5.3518101560490976
214,42,5.3568089422939762
215,42,5.3618077285388566
216,42,5.3668065147837352
217,42,5.3718053010286138
218,42,5.3768040872734941
219,42,5.3818028735183727
220,42,5.3868016597632513
221,42,5.3918004460081299
222,42,5.3967992322530103
223,42,5.4017980184978889
224,42,5.4067968047427675
225,42,5.4117955909876478
226,42,5.4167943772325264
227,42,5.421793163477405
228,42,5.4267919497222836
229,42,5.431790735967164
230,42,5.4367895222120426
231,42,5.4417883084569221
232,42,5.4467870947018016
233,42,5.4517858809466802
234,42,5.4567846671915587
235,42,5.4617834534364382
236,42,5.4667822396813177
237,42,5.4717810259261963
238,42,5.4767798121710758
239,42,0
240,42,0
241,42,0
242,42,0
243,42,0
244,42,0
245,42,0
246,42,0
247,42,0
248,42,0
249,42,0
250,42,0
251,42,0
252,42,0
253,42,0
1,43,4.2920674721347254
2,43,4.2970873503046887
3,43,4.3021072284746511
4,43,4.3071271066446144
5,43,4.3121469848145777
6,43,4.3171668629845401
7,43,4.3221867411545034
8,43,4.3272066193244667
9,43,4.3322264974944291
10,43,4.3372463756643924
11,43,4.3422662538343557
12,43,4.3472861320043181
13,43,4.3523060101742814
14,43,4.3573258883442438
15,43,4.3623457665142071
16,43,4.3673656446841704
17,43,4.3723855228541328
18,43,4.3774054010240961
19,43,4.3824252791940594
20,43,4.3874451573640219
21,43,4.3924650355339852
22,43,4.3974849137039485
23,43,4.4025047918739109
24,43,4.4075246700438742
25,43,4.4125445482138375
26,43,4.4175644263837999
27,43,4.4225843045537632
28,43,4.4276041827237265
29,43,4.4326240608936889
30,43,4.4376439390636522
31,43,4.4426638172336155
32,43,4.4476836954035779
33,43,4.4527035735735412
34,43,4.4577234517435045
35,43,4.4627433299134669
36,43,4.4677632080834302
37,43,4.4727830862533935
38,43,4.4778029644233559
39,43,4.4828228425933192
40,43,4.4878427207632825
41,43,4.4928625989332449
42,43,4.4978824771032082
43,43,4.5029023552731715
44,43,4.5079222334431339
45,43,4.5129421116130972
46,43,4.5179619897830605
47,43,4.5229818679530229
48,43,4.5280017461229862
49,43,4.5330216242929486
50,43,4.5380415024629119
51,43,4.5430613806328752
52,43,4.5480812588028376
53,43,4.5531011369728009
54,43,4.5581210151427642
55,43,4.5631408933127267
56,43,4.56816077148269
57,43,4.5731806496526533
58,43,4.5782005278226157
59,43,4.583220405992579
60,43,4.5882402841625423
61,43,4.5932601623325047
62,43,4.598280040502468
63,43,4.6032999186724313
64,43,4.6083197968423937
65,43,4.613339675012357
66,43,4.6183595531823203
67,43,4.6233794313522827
68,43,4.628399309522246
69,43,4.6334191876922093
70,43,4.6384390658621717
71,43,4.643458944032135
72,43,4.6484788222020983
73,43,4.6534987003720607
74,43,4.658518578542024
75,43,4.6635384567119873
76,43,4.6685583348819497
77,43,4.673578213051913
78,43,4.6785980912218763
79,43,4.6836179693918387
80,43,4.688637847561802
81,43,4.6936577257317644
82,43,4.6986776039017277
83,43,4.703697482071691
84,43,4.7087173602416534
85,43,4.7137372384116167
86,43,4.71875711658158
87,43,4.7237769947515424
88,43,4.7287968729215057
89,43,4.733816751091469
90,43,4.7388366292614315
91,43,4.7438565074313948
92,43,4.7488763856013581
93,43,4.7538962637713205
94,43,4.7589161419412838
95,43,4.7639360201112471
96,43,4.7689558982812095
97,43,4.7739757764511728
98,43,4.7789956546211361
99,43,4.7840155327910985
100,43,4.7890354109610618
101,43,4.7940552891310251
102,43,4.7990751673009875
103,43,4.8040950454709508
104,43,4.8091149236409141
105,43,4.8141348018108765
106,43,4.8191546799808398
107,43,4.8241745581508031
108,43,4.8291944363207655
109,43,4.8342143144907288
110,43,4.8392341926606921
111,43,4.8442540708306545
112,43,4.8492739490006178
113,43,4.8542938271705802
114,43,4.8593137053405435
115,43,4.8643335835105068
116,43,4.8693534616804692
117,43,4.8743733398504325
118,43,4.8793932180203958
119,43,4.8844130961903582
120,43,4.8894329743603215
121,43,4.8944528525302848
122,43,4.8994727307002472
123,43,4.9044926088702105
124,43,4.9095124870401738
125,43,4.9145323652101363
126,43,4.9195522433800996
127,43,4.9245721215500629
128,43,4.9295919997200253
129,43,4.9346118778899886
130,43,4.9396317560599519
131,43,4.9446516342299143
132,43,4.9496715123998776
133,43,4.9546913905698409
134,43,4.9597112687398033
135,43,4.9647311469097666
136,43,4.9697510250797299
137,43,4.9747709032496923
138,43,4.9797907814196556
139,43,4.9848106595896189
140,43,4.9898305377595813
141,43,4.9948504159295446
142,43,4.9998702940995079
143,43,5.0048901722694703
144,43,5.0099100504394336
145,43,5.014929928609396
146,43,5.0199498067793593
147,43,5.0249696849493226
148,43,5.029989563119285
149,43,5.0350094412892483
150,43,5.0400293194592116
151,43,5.045049197629174
152,43,5.0500690757991373
153,43,5.0550889539691006
154,43,5.060108832139063
155,43,5.0651287103090263
156,43,5.0701485884789896
157,43,5.075168466648952
158,43,5.0801883448189153
159,43,5.0852082229888786
160,43,5.0902281011588411
161,43,5.0952479793288044
162,43,5.1002678574987677
163,43,5.1052877356687301
164,43,5.1103076138386934
165,43,5.1153274920086567
166,43,5.1203473701786191
167,43,5.1253672483485824
168,43,5.1303871265185457
169,43,5.1354070046885081
170,43,5.1404268828584714
171,43,5.1454467610284347
172,43,5.1504666391983971
173,43,5.1554865173683604
174,43,5.1605063955383237
175,43,5.1655262737082861
176,43,5.1705461518782494
177,43,5.1755660300482127
178,43,5.1805859082181751
179,43,5.1856057863881384
180,43,5.1906256645581008
181,43,5.1956455427280641
182,43,5.2006654208980274
183,43,5.2056852990679898
184,43,5.2107051772379531
185,43,5.2157250554079164
186,43,5.2207449335778788
